6283,1961215555,positive,jamesy_duh,I dont think he's ganna text me.
6284,1961216367,negative,rintachos,last school day tomorrow! it was the funnest day ever. BUt also really sad  Righ ow I'm getting ready to go to Moab with Phil!!!
6285,1961216493,negative,deantrippe,Oww. Can't even describe how much my back hurts. Going to have to go to the stupid doctor.
6286,1961216972,negative,BJKeys,@MynameisDon I ALWAYS miss out! I wont be able to commence in the foolishness til' the fall  But come fall I'll be visiting!! YAY!!
6289,1961217818,positive,axsawyer,"My poor heather, she didnt make the cheerleading squad. Im sorry babygirl. Maybe next year"
6290,1961217929,negative,veehot5,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5
6291,1961218037,negative,lauren_alayne,@WhitPR lol... i've been in Bk for over a year... going on 2 and u haven't come yet!!!
6292,1961218139,negative,ktdill,"I told andrew that JT is going to cameo @ MTV movie awards. He said, &quot;he's pissing me off.&quot; guess they're in a fight"
6293,1961218285,positive,andymerrill,@dever  Hope you have a better weekend then..
6294,1961218485,negative,calvin_lau,"@ryan_price Oi, I ran into the problem too  not a good fix, but there's an app in utilities called &quot;Grab&quot; that works good enough..."
6295,1961218799,negative,grantmcf,Sun has been making me happy =] Shame about work tonight  x
6296,1961219061,positive,benfulghum,On the way back to dublin Omg didnt hit the bed until 530  so i am so sleepy   but once again on the road back to good ole  dublin :-p ...
6297,1961219726,negative,Vlynndawifey,@lamborghinibow u were doing good with the replys now u fallin off sad face
6299,1961219854,negative,jramboz,@Nobilis I feel your pain. Mine is the same way
6300,1961219902,positive,patrickjames66,@JanaiChristian While im stuck INSIDE in Elk Grove Village working all day   Someone should enjoy it!
6302,1961220173,negative,LetitiaIvy,@conorp its so sad! i wish i could stay longer! It the last time ill see you tonight  better not wear my make up!
6303,1961220241,negative,redfive202,Sad day in the office. Glad it's Friday. Like to get away from this for a while. Poor co-worker just lost her son.
6304,1961220489,positive,normaltusker,@mrinal and the other variable types that we have are not going to be any helpful here!  what is the margin of error here?
6305,1961220568,negative,Rascalbear,"Frustrating when u r in the mood, but your partner is at work. Ugh!"
6306,1961220887,negative,NKArmyTNgirl,UGH! I have GOT TO STOP biting my nails  grrrrr
6307,1961221079,negative,BrookieeeW,Wishes she had a pool
6308,1961221286,negative,DatingGirl,at the redi med. getting checked for strep throat.
6310,1961222366,positive,Christy5,found six great vegan places to eat and relax at; four of which I can't get to without a car
6311,1961222411,negative,lileagle14,Soooo not feeling well and I need to get out of bed
6312,1961222597,negative,rstystam,"well it's not done yet ! 1 more thing left huaaahhhhh ! jupaa, resaaaa awas kaliaaannn !"
6313,1961222929,negative,xoxVinaxox,i'm soooo tired i have to study for all of my subjects ..... history is gonna be SO hard!!!! &gt;.&lt; help me!
6314,1961222939,positive,PixelDoggy,"OK, my boo-boo: Daddy took his dental bridge-front tooth- out and forgot it on the table.  Uh-Oh, shiney plastic for me to chew! I sawwy"
6315,1961223189,positive,MarceP,In the university with hungry!!
6316,1961224347,negative,Leah_Liddell,Its seriously quiet and lonely here without Bunny
6317,1961224416,negative,Extra_Gorgeous,@IamABoogs oh plzzzzz u never had time for me!!!
6318,1961224695,negative,yeahthanks,FML. I hate CSS SO BAD. I can't find an lj layout that has everything I want.
6319,1961224811,negative,thestef25,in class sick and hungry
6320,1961225081,negative,violetinbloom,"@EllipticEye  ....what did she EVER do to piss them off?    I thought you just meant casting-related wank, not more of that crap."
6321,1961225169,negative,LaRainbow,@RainbowAnne OMG what posts were deleted? So annoyed I can't go on forum at work!
6322,1961225337,negative,Gerardo1990,Last Friday of Highschool...that's intense! One more test to go...economics. Ewww man!
6324,1961225813,negative,KatieVoid,i got a replacement phone and now all my text messages and call history are gone.  I am sad.
6325,1961225991,negative,LouiseThornsby,@chrlttgrc nope im nott! i was planning on doing but my aunties come over from america and we're havin this big family meal so i cant  xx
6327,1961226373,positive,ephaw,@channisaulfah Not even better than Kapsel cha  Dy nulis notes? Spertinya gw ga ditag cuz g ada notificationnya... Huhu.
6328,1961226892,negative,Iceflare,@wowinsider no    I kind of miss my first main.   Male Tauren Shaman named Icewater stuck at 61.  Maybe I'll fetch him one day.
6329,1961226949,negative,BeckaMoor,@feltbeats That's right... kick me when I'm down.
6331,1961227194,negative,DTFBertHAHA,Ugh i hate not having my car!! i miss you my little ford focus!!!
6332,1961227427,negative,PeteBlanchard,@meinj Can't do tonight - could kill a pint though. Another day...
6333,1961227787,negative,EvoTimi,Decaf isn't cutting it right now.  ? http://blip.fm/~79g85
6334,1961227894,negative,DivasMistress,@TearlessPoet hmmm really??? that's weird idk about that one  sowwy
6336,1961234861,negative,mikemiele,"@PeterPolaco I'm guessing the belt thing is a no-go since I didn't hear back..Sorry  Stop by this weekend, we'll talk bout the ring, etc."
6337,1961235234,positive,xX_Fer,"aww twiter i miss you.. today i'll post a little more.. i mea, after the movie theater..ahah soo coold here"
6338,1961235319,negative,jenifel,@Nic0pic0 Lots of things Nico. Gud news: I have a job Bad news: Its in the middle of nowhere. Got my phone 4 twitter but cnt play videos.
6339,1961235482,positive,UbikYeah,@GrafittiMySoul Hell if I know. @callunax I'm suffering
6342,1961236508,negative,Kevrmc,weather is making me gloomy
6343,1961236510,negative,elpacko,lamentablemente paso  #jrztwitterlunch
6344,1961237275,negative,suzybaby,"it's so slow, and I want to go home already"
6345,1961237351,negative,fleur_de_tulipe,sourish limbs is preventing me from gg out on a friday. not happy. i haven't been on at 12am for a v long time...even more so on a fri
6347,1961237668,positive,scampbell734,"@lauradawg LOL she is okay, its just he songs are so catchy they get stuck in my head"
6348,1961237914,negative,gennin27,i'm worried because something bad happened today and i don't know what's gonna happen next.
6349,1961238151,negative,saretta_lilla,i'm getting ready for tonight (teachers dinner on the beach!) but it's raining and i hate this!
6350,1961238484,negative,dodadoof,45Th st pub anyone tonight? Dont want to be a lonely drunk tonight
6351,1961238560,negative,marmalaina,is hurt and upset and trying to smile when i feel broken inside
6352,1961238727,positive,FabienneFormsma,Back in Manchester. Whats with the weather? Sweaty
6353,1961238776,positive,MsElvisFrshly,@Fazenastynas no  and i remember that one too! shit was so fun. i got aladdin! - TOO fun omg. now i wanna play
6355,1961238994,negative,Dlick,The time is not my friend today
6358,1961239181,negative,loldemz,@MustBeBenHughes hahah! sadly there is no current activity though in the room
6359,1961239273,negative,anthonysusanto,sick of math
6360,1961239404,negative,caarooliineex3,French isn't meant to be taught to asians
6361,1961239892,positive,AmandaSena,"@KimberlySMoore It's good they're realistic, but I still don't like thinking about it!!!"
6362,1961240344,positive,TinaSalazar,Finally left the house! It's gloomy outside.
6365,1961240741,positive,melons_2009,"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x"
6366,1961241352,negative,StephIsHere,"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!"
6367,1961241522,negative,HilaT,Just found out I have to leave my lovely flat!! And been waiting 2.5 hours for a plumber. Still no job news.  Not a good day
6369,1961241583,negative,floatingbit,"Damn, need to replace MacBook display. CHF 670 for work and hardware - almost half of the MB price"
6370,1961241758,negative,starcastillo,"@BillyBush um, I think what I will miss the most is.. JAY LENO!!!!!!!!"
6371,1961241909,positive,shinsh0ku,holy crap. where did all my time go? =/ gta4 has sucked away my life.. and wasted a whole week! ...i wish i had more self control
6372,1961242128,negative,amandacraig,Ive totally not got that job  i can just tell.
6373,1961242468,negative,MIKIMIKO,@jferlee I didn't see it last night!  Oh well. But I HAVE to watch it in theaters. That's a MUST.
6374,1961242985,negative,briguy987,@jephjacques my three most hated words are &quot;see you monday&quot;
6375,1961243059,positive,MartinGBEdwards,"Just been out to try to catch a swarm, gone into a roof gable end   Set up a bait hive an hoping for the best at the moment"
6377,1961243505,negative,DonnaWilliams85,extremely bored.
6378,1961243837,negative,rubyvong,why is it so fucking cold ??!
6379,1961243868,positive,mrbradgoreski,@alenadoma apparently a looong time seeing as they seem to be everywhere except LA
6380,1961244203,positive,geocachingbot,via @cornellfinch: Found #geocache Head's Up! http://coord.info/gc1ret6. Probably my only find of the day.  http://bit.ly/JS3S4
6381,1961244229,negative,chickletchika,@MishDance i miss your dance friends too.
6382,1961244280,negative,xoKARLA,@HelenGoytizolo kayla &amp; I went to go visit you but they wouldn't let us in school!
6383,1961244409,negative,Xambot,The computer at work hates me.  have to call tech support. Again...
6385,1961244630,negative,Aggie_Beth06,My hair dresser passed away yesterday from breast cancer  She was the greatest hair dresser I'd ever been to!
6386,1961244696,negative,mimsigiggles,getting ready to go to IKEA. All alone cuz no one will go with me
6390,1961246006,negative,ChulaD06,So I got the day off cuz I had hundreds of things to do....then I woke up with a f*ckin migrane...there goes my day in bed
6392,1961246115,positive,seekingwolf,@DisneyLuis Aww what happened?
6393,1961246776,negative,erkagarcia,@tommcfly I don't know what to write anymore! My mind must be tired. It's past midnight here already. Do a tour in the Philippines?
6394,1961247714,positive,Knittwit,WORS bike race at camp this weekend=a total of 1500 people. Going anywhere Sunday is not an option as they race right past the house  #fb
6395,1961247733,negative,klovve,I do not feel good
6396,1961247981,negative,WLxboxRox56,@Natalie_McLife yeah that is the one thing i hate about tweetdeck
6397,1961248015,negative,Suzze545,Cat is anxiously watching wild turkeys in my back yard....I think they have their eyes on my bunny rabbit
6398,1961248216,positive,BethhCunningham,@patsytravers http://twitpic.com/66sbz - thats actually adorable! ooh how i miss dude
6400,1961248597,positive,YunuenLG,changos el link no me sirve mta
6401,1961248792,negative,merediiith,I wanna be out in the sunshineeeeeee
6402,1961249166,negative,JenWojcik,Just look @ this hellacious desk...good grief  http://short.to/cevd
6403,1961249405,negative,macajun,"@mrs_mcsupergirl ok, finished set u free, and i am sooooo mad rite now...it cant end like that, i dont want him to be the bad guy"
6404,1961249566,negative,zzwhitejd,@ME215 I know it's just a sprain. It's a repetitive injury for me.
6406,1961249922,negative,KimPossible40,@geekgirl444 apparently so!  I'm falling apart in front of my eyes
6408,1961251578,positive,alexlacasse,http://twitpic.com/66sls - @megelin and I just saw this monster dog in the park
6409,1961251747,negative,cherrystphoto,workout stunk...no headphones.
6410,1961252266,negative,tmarnette,I hate hiccups
6411,1961252528,positive,AkoSiAngie,says ...tomorrow is another day...  http://plurk.com/p/x1pxh
6412,1961252725,negative,87pennylane,"such beautiful weather.. .why are u sick, baby ?  @ tanapolis"
6413,1961253361,positive,kahren1o,@ddlovato miss chatting with you
6415,1961253667,negative,revodavid,"This Wired article should have mentioned R, but didn't  http://tr.im/mNON #rstats"
6416,1961253775,negative,bitemeouch,"headache, headache, go away. come again another day...."
6418,1961254659,negative,kathnardus,i wish my drems could come true
6419,1961255219,negative,merb101,"@majcher I have been run down all week, going to bed around 8:30 each night because of my allergies. It is miserable."
6421,1961255343,negative,a_lilley,.@petraeujane Too bad they never made it over here during the last ten years
6422,1961255470,negative,gracielou105,im at home....on a friday night.  but it's all good!
6423,1961255487,negative,JeffTheMidget,@Oblivion I know! I miss her...
6424,1961255989,negative,jbooogz,"tired and bored, watching movies while i'm home alone"
6426,1961256717,negative,worldonfire54,"Screw it goin back to bed,,ill just go tomorrow ,,,,,kinda sad"
6427,1961257112,negative,irock20012001,hates putting in new contacts
6428,1961257170,positive,velasutra,"@sarrasina OMG...thank you so much for sending that, I hadn't seen yet. So loving the new Phoenix, too bad they're not coming to Seattle"
6429,1961257236,negative,karisheadspace,asks: did anyone possibly get a photo of me receiving my diploma? Dad's camera died right at that moment.
6430,1961257427,negative,ladyofbrileith,@tinylegacies *sighs* Ah well.  Maybe my second email will clear it up and get him approved.
6431,1961257565,positive,yashved_2890,Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks
6432,1961257619,negative,Kellyistheprez,Huffy is not having a good day night or life. Poor baby
6433,1961258392,negative,valesse,Drunkduck misspelled &quot;Buinne&quot; for the announcement of the twenty-fifth page. I'm very sad.
6434,1961258509,negative,karl_casson,@africanewtonxx oh my god. i can't do the end of the dance  *sob*
6435,1961259981,negative,mellerdsmrs,"Has been listening to 2 nine yr olds, murdering hannah montanna on disney sing it.. Bring on the headache tablets!!"
6436,1961260346,positive,EternalAegis,"Ohhhh man  My mom got a bag of these caramel candy things, they're soooo good. I'm going to get so fat off of them ;__;"
6437,1961260725,negative,sleep23rd,@aftashok    i dont forget yall...i dont think im lowkey..i think i spend a lot of time on here actually..sometimes too much
6438,1961261012,positive,IconShe,ok so my appointment WAS at 12pm why am I still waiting 2 get my hair done. Wish everyone know the meaning of on time. I was here early 2
6439,1961261342,negative,air_nautique,I can't stop crying......I can't live like this.
6440,1961261601,negative,heathfries,i hate interviews. im going to do horrible today
6441,1961261633,negative,kgwirthalot,@BrendonBudness unfortunatley it is the tooth kind of crown
6442,1961261937,positive,d0rsch,Hallooo bayern!hallooo stau!
6444,1961262579,negative,hashitsucks,@yashved_2890 Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks
6446,1961262703,negative,amolamo1980,@lexie_98 Kevin can't leave work until 2
6447,1961263203,negative,izaartillero,Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!
6448,1961263656,positive,MzLaffy,@ShannonGrissom @grannypig #followfriday thank you!  I'm still not even close to what I had as @GottaLaff
6449,1961263879,negative,webmaster_paul,@laylakayleigh i miss music on mtv!
6450,1961263895,negative,homebug,I'm sad to have lost another person close to me to cancer
6453,1961264123,negative,nathanrdotca,"@RoxieDax Ten hours ago, I was was sleeping, sorry."
6454,1961264292,positive,yana008,It's officially the start and the end of my summer. Oh summer school
6455,1961264801,negative,DeliaLogan,@jane_l I blame you for 1/2 price Fridays replacing Free Book Fridays. They don't want you doing #rrtheatre anymore.
6456,1961264949,negative,AllCall747,Back is SORE... should not have done that jump last night
6457,1961265008,negative,zerocattle,@johannabee I hope it's something relatively minor and easy to heal. I can't stand it when the furbabies get sick.
6458,1961265994,negative,andelainbritain,is in route 2 da' beach! No sun yet
6459,1961266148,negative,lisachaves,Aww nobody likes the album I posted after a million attempts  Boohoo
6461,1961266457,negative,curious_kitten,@MissMelody in my opinion one gray hair is one too many... I have way too many as well
6463,1961268054,negative,yoelittabongso,"I was supported to do things I didn't like,, n when I was about to do what I intrested in,, mom always refused it..."
6464,1961268137,negative,HRx3,I really miss my phone  i cant wait till my new one comes
6465,1961268227,negative,guitargirl897,now the pic wont load up on twitter
6466,1961268384,negative,srose2go,@novemberlight I sometimes fail
6467,1961268446,negative,wanderblah,@fossiloflife was being sarcy as usual
6468,1961268658,negative,LILPARADIVA,"@SpookyJenB @diver4skynsea Stop it, you are makin' me sad"
6470,1961269073,positive,BrandySanDiego,@socallove yeah  it will get better though  i know it!
6471,1961269392,negative,oh_btw_porscha,English exam! Bleh i hate vocab
6472,1961269403,positive,Sar205,I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx
6473,1961269607,negative,Volatol,Just got laid off  stupid economy!
6475,1961269902,negative,gacktxrawr,bad hair day
6478,1961276691,negative,cjdkc,"Holy crap...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!"
6479,1961276730,negative,AndRememberThis,@ToyStory2wasOk The party has to be moved to next weekend  ..stupid weather.
6480,1961277076,negative,MzBe,@sirhova I was supposed to go to philly as well....bailed out last minute
6481,1961277154,positive,cbmatthews,Just read McDonald's is actually running more ads than before the economic slowdown. Great. I'm lovin it.
6484,1961278423,negative,Althe,@Cinderell4 bad luck  oh well next time you will be more lucky...
6485,1961278745,negative,in_orbit,@Mister_SEX I do!  I'll probably get fired if I do though
6486,1961278872,negative,druellan,"Really good concepts at #mozconcept. I *really* love to send something mine, but no time"
6487,1961279333,negative,ohsht,he killed everyone for nothing. :o  :-ss
6488,1961280361,negative,queenmab100,@jenberesford So sorry to hear about your mom! that really sucks
6489,1961280467,negative,Jeraly,Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???
6490,1961280610,negative,Rowenaaaa,"@SuperGinge Inorite, humid as well"
6491,1961280999,positive,kellsmania,My Degree  [Tear] happy moment!  http://mypict.me/1ZpF
6492,1961281663,positive,anniedarlynx,Have a happy Friday and weekend everyone .. TGIF for me is nothing
6493,1961281760,negative,meredithjevans,im sad about missing out on the opportunity to be in valencia's new video.
6494,1961281798,negative,Deemao,"@mileycyrus I think i have same disorder, stay up al night 4 no reason n sleep al day !!  SUUUKS"
6495,1961281804,positive,missvmarie,"@mariamariamaria i'm sorry you aren't feeling too good, mama  I'm heading up today @ 4, i'll be calling you .."
6496,1961281805,negative,bonyay,Leaving NOLA today  Counting down the seconds 'til I start crying. Love this place so much.
6497,1961282068,positive,georgiamae31,@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!
6499,1961282406,positive,xSwitchBoardx,"@alliemunchkin :3, Youtube loves my HD videos  well maybe."
6500,1961282497,negative,sleepywhale,@tylerakira - ughhh!!! have to go back there tonight
6501,1961282930,negative,simonquick,"can't wait to get his hands on his new blackberry, this one is dying on me"
6502,1961283058,negative,vshchen,Searching apartments in Kaohsiung. Will go seeing the apartments on next Tuesday. Haven't found a good one with reasonable rent...
6503,1961283172,negative,svonnah,"@AliceS1 hey, I can't make it to Makers tonight"
6504,1961283943,positive,emohoho,Licking chocolate crumbs off a Twirl wrapper like Zammo on smack
6505,1961284163,positive,LaReinhard,@ispybeauty philly was soooo fun. im trying to come to sea isle asap. im working alot the next two weeks tho b/c alot of peole asked off
6508,1961284607,negative,jesssicababesss,@IvanaE grrrrrrrrrrrrrr ive barely read any of it
6509,1961284750,negative,jonshuler,"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone"
6510,1961284984,negative,MarjamM,"Today i Know, My Life Is Empty...  Thats sad but real!!"
6511,1961285420,negative,KatieVoid,@brooketastic my keys were cracking and crap. I kind of miss my old phone already.
6512,1961285974,positive,lrv94,AHHHH! Cant find anything because I have way too much open
6513,1961286038,negative,salster812,"Gone up to 8mm on my plug. Help, this is where I said I'd go maximum and I still want to stretch it more..."
6514,1961286197,negative,MD_2389,"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend."
6515,1961286235,negative,JamiexLynn,"I wouldn't mind some sunshine and a walk. Where are you, summer??"
6517,1961286550,positive,emmyvictoria,"@ashleytisdale have fun!!!!  i dont have school for a while, wish i could go to germany... its like 1 hour away  xoxo"
6518,1961286703,negative,thatladyj,@windycitypretty that is sickening... Just shoot at will? Smh... Prayers for his family...
6519,1961287051,negative,kay_001,gosh im bored. its early..n i wanna go..to sleeeepp why am i at work?  *kay&lt;3*
6520,1961287132,negative,thatwaseasy012,no more twitter in a while   .. tweet tweet
6521,1961287379,negative,aarondcoleman,"@Annie713 It's ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all"
6522,1961287443,positive,simonprobert,"@jodiekearns I'm there all weekend, expecting it to be way too hot"
6523,1961287800,positive,erkagarcia,"@tommcfly My eyes are starting to hurt! It's getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom?"
6524,1961287802,negative,stefanij411,Finally got a call for marriage counseling 3 days late....
6526,1961288431,negative,RonnyJohnson30,@mommymbd nope anthony wrecked his car i have to help him get it running
6527,1961288549,negative,1heart1bullet,Can't believe this Shit! I've spend 30 minutes for for a snickers ice cream... Seems like no one does then anymore!
6528,1961288665,positive,Zzerbe,Morning...I woke up to watch @taylorswift13 on the Today show. You rocked it girl. Wish I could have been there. So close but so far away
6529,1961289110,positive,MissisAt,finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight
6530,1961289509,negative,Explosivpotato,Smart cars are the most worthless cars ever made. &amp; it makes me sad how many of them I see anymore.
6531,1961290071,negative,dannyswrld,@brewstermax true but if I don't put a case on it I'll break it in a week.  don't worry ill find a way to make it work.
6532,1961290460,negative,chriss_yst,Will you guy's keep voting for her and ask u'r followers to help to. Only 4days left before competitions close.
6533,1961290637,positive,donnasfineart,Hi ya twitt's..so leaving sat morning here in TX..sad  I guess gotta really find a job now..if anyone in Atlanta needs a great designer..
6534,1961290660,negative,AinzForever,"@mmitchelldaviss mitchell i tryed to add you on xbox live lastnight during when i was in your live show, but your friends list is full"
6535,1961291085,negative,wealldrown,My throat is killing me
6541,1961292475,negative,SannyBanny,@_YoureMyHeroine :'( i really know how you feelin. i wish i could hug you
6542,1961292495,negative,abbiepegler,Roasting to most probably death
6544,1961293583,negative,tanyatweet,"Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn"
6545,1961293657,positive,CatQ,@nicolahunt nice way 2 end the week...
6546,1961293731,positive,Figmom,Yesterday I heard a song about taking a base onto a plane. Can someone help me find it? I don't know anything else about it.
6547,1961294009,negative,AriBarth,Finally sunny days and I'm too sick to go outside and play.
6548,1961294273,negative,Kylie_Grrwawr,ger my foot is killing me and i miss my matthew
6550,1961294566,positive,alc18,is back home now      gonna miss every one
6551,1961294676,negative,alexflowers,@violetph  Gods sake it isn't even your birthday yet  i need a cool job like that.
6553,1961294895,negative,secretlemonade,so freaking tired.  It's like my body refuses to move.
6554,1961295206,negative,Lyn_Marie,It's too hot.  I don't like it.
6555,1961295249,negative,EllisBlackman,Too hot. Station isn't packed but train packed. No windows open on train. Roasted sardines.
6556,1961295702,negative,j_ts,Ugh worried about my math test
6557,1961295710,positive,JoshSemans,"@catashton I got my film developed at asda, half of them are just gray!! And some have a black box on the top half  why?"
6558,1961295754,negative,nikolila,I wish the weather would be slightly less rainy so I could use the hot tub.
6559,1961295778,negative,TwittingNala,I fell! I think my knee is broken  but I look fabulous
6561,1961296117,positive,StephenRL,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will."
6562,1961296251,negative,shakirawr,now my ds just died  whatta letdown!
6563,1961296442,negative,popthebob,"@socialcalamity Haha k we should stop here. If not, it's going to turn into a bitching section. Ohwell, my parents just came home"
6565,1961296731,negative,plumpqt,*meow* a week ago today @sevilla90 was here and we were road trippin
6567,1961297439,negative,StormClaudi,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home.."
6570,1961298167,positive,skotakiscool,@lanceseabourn I know  but this sub is sooooo good
6572,1961298594,positive,Writermind,Whistling while you work = LAME! lol
6573,1961298863,positive,twinkljiawenni,TGIF Resto here at home is dayuummm expensive!
6574,1961299367,negative,sprJR,WALC-ers are you ready to cry? its going to be a long day of reminiscing
6575,1961299868,negative,Dansharon,@banjoist123 may I ask what bluegrass means? Sorry in advance for looking a bit silly by asking
6576,1961362298,negative,Althe,@Cinderell4 i don't like to see you like this...  there must be something to make you smile...
6577,1961362343,negative,LianneFarbes,@dfarver76 Good BUT it's supposed to storm later
6578,1961362797,positive,karmachord,@shadowfish But I'd have to drive  Or get a taxi. Do you have a pool table/jukebox?
6579,1961363056,negative,BEKbeergirl,I want some sushi today
6580,1961363072,negative,mewissaxx,not long in from sunbathing and burnt
6581,1961363292,negative,stevegarufi,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!"
6582,1961363882,negative,GatorGames,"@morgret Probably not, kinda expensive and we have to work. Most people have off weekends, we work."
6583,1961364975,negative,HypeDaGreat,@CarmelaMarie I'm okay. Ima go to the park and play some ball. Not in the best of moods. Got stress to relieve.
6585,1961365182,positive,EzzieB,i cant believe this woman talked me into getting a different hairstyle...real talk though...i have no clue of what to do with my hair
6586,1961365526,negative,FeLicia_Jole,Had to take my bad ass dog to the pet hotel....so sad
6587,1961365538,negative,Rajal1066,"chilling on the sofa, I hate vaccinations, I feel sooo ill"
6588,1961365631,negative,conker_m,lost my game  by 3 POINTS!!!!!
6589,1961365885,negative,karenn_jonas,just got back from my exam... im surely gonna fail...now trying 2 get tickets 4 il divo! someone doesnt want us 2b there!!!
6590,1961365936,positive,JodiMullen,@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today
6591,1961366066,negative,Jmanley209,I'm taking a twitter break. Cell is dying
6592,1961366316,negative,Zoraida1980,Headache
6593,1961367066,positive,snapefantasy,Happy Friday. Just pulled some yummy radishes out of the garden. Hope the strawberries turn out. Still no blooms.
6594,1961367642,negative,jackiiewaynee,@devontebrown its cuz you love me. dont make me sad
6595,1961367924,negative,skyelux,my little booboo is sick
6596,1961368089,positive,baldwinm,"Wishing I could be in NOLA this weekend  oh well, I'll be there Tuesday!"
6597,1961368576,positive,tarynvonfabu,"Im going to go to bed again, ear (both) infection, I am completely dizzy, yyyyuck! My stomach is hurting too  Peace-out loves"
6599,1961369097,positive,AbiAjmehar,want food too
6601,1961369134,positive,kim_webchic,"@HDEnvy Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it's basically useless"
6602,1961369135,positive,kailanichole,i love mandy moore so much  and also angela
6603,1961369306,positive,Paul_Gandersman,@indiepixie omg a roach was in my room for the first time ever in this apartment today. I hope I don't have Patricia luck next
6604,1961369507,negative,spinyminion,NOO!! XBOX got red rings of death
6605,1961369742,negative,Catiejo,favorite shirt ruined:death by bleach  #fb
6606,1961370161,negative,Canadian_Monkey,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!
6608,1961370766,positive,kateesther_2g,well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther &lt;3    p.s.s i miss u katherine
6611,1961371221,negative,sarahbeery,@dulcedementia   poor Stuart...    I was wondering where he was!  Moving day today!I expect a welcome cake or case neighbor .... hehehe
6612,1961371560,negative,reemabhullar,taking sad to a whole new level
6613,1961371704,negative,iamnotepad,@joaniemaloney yep  which sucks because i thought somewhere it said it was..
6614,1961372044,negative,jclynariandra,Suddenly I remember all the memories with him  ohhh please
6616,1961372360,positive,Pedroperrito,I made it six days in a row w/out an accident in the house and then pops took me to a strange place and didn't give me time after b-fast
6618,1961373002,positive,happyherbivore,If I &quot;unfollowed&quot; you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I &quot;unfollowed&quot; you.
6619,1961373240,negative,rbuike,Paid all my bills only to go out to the mailbox to find more of them
6620,1961373517,negative,sarah_loo,i think my ipod is sick  it doesn't want to connect to any wi-fi . . .
6621,1961373526,negative,maaangelaaa,I'm feeling nauseous.
6622,1961374293,negative,VioletsCRUK,#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that!
6623,1961374502,positive,Melabooty,@2dimples2 I dunno man. How bout some wendy's?? mmmmmm we dont gots that in H-town
6624,1961374838,negative,PrettiiRickii,"not feelin 2 well  im not sick, jus feel like blah... (especially my stomach) anotha 7 hours 2 go, but workday is so far so good."
6627,1961375321,negative,quine,No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.
6628,1961375377,negative,tkapil,@vivek1209    Whn r u goin to Europe?
6629,1961375406,negative,lolamarya,I think my book is gone forever... we mourn forever  SHIT!
6631,1961375715,positive,twid,"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT."
6632,1961376024,negative,gbsinkers,Oh snap!  Just broke my windshield while replacing my wiper blades.
6634,1961376644,negative,lauralouwho2,Phooey!  They've planned CAMPING for my class reunion. I. Hate. Camping. ...and being the only single girl left from my graduating class.
6636,1961377009,negative,blaktornado,is a failure
6637,1961377527,negative,rdk389,I misses my bed  so sleepy!
6638,1961377689,positive,diver4skynsea,"@LILPARADIVA @spookyjenb and Em, my baby, starts kindergarten.  What a crazy summer it's going to be."
6639,1961377769,negative,Da7o0om,@AsMooNy ta3ally ma3ahaa w e83idy sa5neeha ly 6ool el 6ireee8  astaaahil wla :-p &lt;&lt;&lt; kfff looool wallah thx bard w 7ar ahm shy 8ahwaaa =|
